id,university,book_title,quantity,date
123,University of Minnesota-Duluth,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,529,6/12/2015
123,University of Minnesota-Duluth,"Network Security Essentials: Applications and Standards, 5/e",476,5/1/2015
123,University of Minnesota-Duluth,World of Short Stories: 20 Short Stories from Around the World,82,3/10/2015
123,University of Minnesota-Duluth,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",116,5/27/2015
123,University of Minnesota-Duluth,Building Java Programs,568,5/30/2015
123,University of Minnesota-Duluth,Statistics for Business: Decision Making and Analysis,580,6/17/2015
123,University of Minnesota-Duluth,Horngren's Accounting,518,11/30/2015
123,University of Minnesota-Duluth,"Strategies for Successful Writing, Concise Edition",178,3/6/2016
123,University of Minnesota-Duluth,Corporate Finance,183,11/25/2015
123,University of Minnesota-Duluth,Economics Today,459,8/11/2015
123,University of Minnesota-Duluth,Introductory and Intermediate Algebra 5e,49,5/1/2015
124,Golden Gate University-San Francisco,Mechanics of Materials,678,8/6/2015
124,Golden Gate University-San Francisco,Intro Stats,83,6/11/2015
124,Golden Gate University-San Francisco,Managerial Economics,494,4/6/2015
124,Golden Gate University-San Francisco,E-Commerce 2013,331,6/6/2015
124,Golden Gate University-San Francisco,"Network Security Essentials: Applications and Standards, 5/e",87,4/10/2015
124,Golden Gate University-San Francisco,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,214,10/1/2015
124,Golden Gate University-San Francisco,E-Marketing,693,7/12/2015
124,Golden Gate University-San Francisco,"Prealgebra and Introductory Algebra, 4e",539,12/24/2015
124,Golden Gate University-San Francisco,Introductory & Intermediate Algebra 3e,49,6/26/2015
124,Golden Gate University-San Francisco,Using MIS,391,2/27/2016
124,Golden Gate University-San Francisco,College Algebra: An Early Functions Approach,559,1/16/2016
124,Golden Gate University-San Francisco,Building College Vocabulary Strategies,271,4/15/2015
124,Golden Gate University-San Francisco,Management: A Focus on Leaders,414,1/20/2016
124,Golden Gate University-San Francisco,Using MIS,363,2/26/2016
124,Golden Gate University-San Francisco,Database Processing,212,7/7/2015
124,Golden Gate University-San Francisco,Sterling Stories,275,2/29/2016
124,Golden Gate University-San Francisco,Management Information Systems,61,6/26/2015
124,Golden Gate University-San Francisco,Digital Business Networks,565,7/8/2015
124,Golden Gate University-San Francisco,Basic Technical Mathematics with Calculus,114,7/2/2015
124,Golden Gate University-San Francisco,Database Processing,552,2/21/2016
124,Golden Gate University-San Francisco,Marketing Research,624,12/31/2015
124,Golden Gate University-San Francisco,Economics for Managers,37,5/19/2015
124,Golden Gate University-San Francisco,Accounting Information Systems: The Crossroads of Accounting and IT 2e,580,8/12/2015
124,Golden Gate University-San Francisco,Building Java Programs,135,9/7/2015
124,Golden Gate University-San Francisco,Basic Technical Mathematics with Calculus,373,6/3/2015
124,Golden Gate University-San Francisco,Managing Engineering and Technology,361,8/21/2015
125,University of California-Riverside,Customer Service: Career Success through Customer Loyalty,483,5/24/2015
125,University of California-Riverside,Intermediate Algebra 10,59,3/5/2016
125,University of California-Riverside,Principles of Operations Management,184,7/19/2015
125,University of California-Riverside,Brief Calculus & Its Applications,83,3/29/2015
126,University of Arkansas at Little Rock,Mosaics: Reading and Writing Essays 6e,448,1/26/2016
126,University of Arkansas at Little Rock,Business Math,538,3/10/2015
126,University of Arkansas at Little Rock,Precalculus,232,11/2/2015
126,University of Arkansas at Little Rock,E-Commerce 2013,270,7/29/2015
126,University of Arkansas at Little Rock,Mathematics for Business,674,8/17/2015
126,University of Arkansas at Little Rock,Introductory and Intermediate Algebra 5e,619,7/5/2015
126,University of Arkansas at Little Rock,Ownership Series: Ownership: Critical Thinking,448,5/25/2015
126,University of Arkansas at Little Rock,Mosaics: Reading and Writing Paragraphs,646,12/16/2015
126,University of Arkansas at Little Rock,Business Communication Essentials,632,4/9/2015
126,University of Arkansas at Little Rock,QuickBooks Pro 2013: A Complete Course,65,5/2/2015
126,University of Arkansas at Little Rock,Literature and the Writing Process,540,2/12/2016
126,University of Arkansas at Little Rock,Managerial Accounting: Decision Making and Motivating Performance,464,8/7/2015
126,University of Arkansas at Little Rock,Employment Law,359,1/15/2016
127,Gwynedd Mercy University,Mosaics: Reading and Writing Essays 6e,124,12/17/2015
127,Gwynedd Mercy University,Digital Business Networks,364,8/10/2015
127,Gwynedd Mercy University,Fundamentals of Communication Systems,299,10/23/2015
127,Gwynedd Mercy University,"Cornerstones for Community College Success, 2/E",695,9/15/2015
127,Gwynedd Mercy University,Macroeconomics,591,3/22/2015
127,Gwynedd Mercy University,"Macroeconomics, 2/e",27,11/24/2015
127,Gwynedd Mercy University,Economics,575,9/27/2015
127,Gwynedd Mercy University,Macroeconomics,144,7/25/2015
127,Gwynedd Mercy University,Writing for Life: Sentences and Paragraphs,33,1/27/2016
127,Gwynedd Mercy University,International Business,603,6/21/2015
128,Olivet Nazarene University,Operations Management,142,8/16/2015
128,Olivet Nazarene University,Basic Technical Mathematics with Calculus,516,12/31/2015
128,Olivet Nazarene University,Business Math,190,5/9/2015
128,Olivet Nazarene University,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",395,6/4/2015
128,Olivet Nazarene University,The Prentice Hall Guide for College Writers,541,10/26/2015
128,Olivet Nazarene University,Horngren's Accounting,301,2/1/2016
128,Olivet Nazarene University,"Network Security Essentials: Applications and Standards, 5/e",544,10/21/2015
128,Olivet Nazarene University,Information Systems Today,369,11/1/2015
128,Olivet Nazarene University,Essentials of Entrepreneurship and Small Business Management,679,5/30/2015
128,Olivet Nazarene University,MIS Essentials,625,8/5/2015
128,Olivet Nazarene University,Introductory and Intermediate Algebra 5e,38,12/9/2015
128,Olivet Nazarene University,Basic College Vocabulary Strategies,670,11/16/2015
128,Olivet Nazarene University,Intro Stats,151,2/21/2016
128,Olivet Nazarene University,The DK Guide to Literature,520,1/3/2016
128,Olivet Nazarene University,Economics,152,2/6/2016
128,Olivet Nazarene University,Macroeconomics,264,11/16/2015
128,Olivet Nazarene University,Microeconomics: Theory and Applications with Calculus,476,11/28/2015
128,Olivet Nazarene University,Digital Business Networks,34,6/25/2015
128,Olivet Nazarene University,Customer Service: Career Success through Customer Loyalty,403,12/18/2015
128,Olivet Nazarene University,MIS Essentials,476,5/28/2015
128,Olivet Nazarene University,The DK Guide to Literature,579,4/20/2015
128,Olivet Nazarene University,Principles of Economics,233,9/4/2015
128,Olivet Nazarene University,Basic Technical Mathematics with Calculus,636,6/18/2015
128,Olivet Nazarene University,Digital Business Networks,222,9/24/2015
128,Olivet Nazarene University,Personal Finance,603,4/18/2015
128,Olivet Nazarene University,Managerial Economics,359,8/3/2015
128,Olivet Nazarene University,Fundamentals of Futures and Options Markets,282,9/1/2015
128,Olivet Nazarene University,Management Information Systems,700,4/9/2015
128,Olivet Nazarene University,Essentials of Database Management,445,10/2/2015
128,Olivet Nazarene University,Introduction to Financial Accounting,189,2/15/2016
128,Olivet Nazarene University,Introduction to JavaScript Programming with XML and PHP,514,9/4/2015
128,Olivet Nazarene University,Introductory & Intermediate Algebra 3e,75,12/14/2015
128,Olivet Nazarene University,"Corporate Finance, The Core",303,6/11/2015
128,Olivet Nazarene University,C++ How to Program (Early Objects Version),384,11/18/2015
128,Olivet Nazarene University,LB Brief with Tabs,541,1/23/2016
129,University of California-Riverside,College Algebra Essentials,602,11/23/2015
129,University of California-Riverside,Basics of Web Design: HTML5 & CSS3,282,10/24/2015
129,University of California-Riverside,Making the Team,321,6/14/2015
129,University of California-Riverside,LB Brief with Tabs,559,4/4/2015
130,Texas Wesleyan University,Prose Reader,28,12/31/2015
130,Texas Wesleyan University,Business Intelligence,182,12/30/2015
130,Texas Wesleyan University,Ownership Series: Ownership: Critical Thinking,450,8/23/2015
130,Texas Wesleyan University,Starting Out with C++: Early Objects,141,4/11/2015
130,Texas Wesleyan University,Information Systems Today,293,2/16/2016
130,Texas Wesleyan University,Microeconomics,268,7/30/2015
130,Texas Wesleyan University,C++ How to Program (Early Objects Version),383,4/2/2015
130,Texas Wesleyan University,QuickBooks Pro 2013: A Complete Course,565,6/4/2015
130,Texas Wesleyan University,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",174,11/17/2015
130,Texas Wesleyan University,Systems Analysis and Design,261,7/14/2015
130,Texas Wesleyan University,Economics,199,8/15/2015
131,McKendree University,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,348,11/11/2015
131,McKendree University,International Management: Text and Cases,554,12/3/2015
131,McKendree University,MIS Essentials,642,1/8/2016
132,Carlos Albizu University-San Juan,"The Prentice Hall Guide for College Writers, Brief Edition",568,4/20/2015
132,Carlos Albizu University-San Juan,Reliability Engineering,568,7/19/2015
132,Carlos Albizu University-San Juan,Statistical Reasoning for Everyday Life,678,12/23/2015
132,Carlos Albizu University-San Juan,Principles of Microeconomics,486,6/7/2015
132,Carlos Albizu University-San Juan,International Business,643,4/8/2015
132,Carlos Albizu University-San Juan,Elementary Statistics,278,3/17/2015
132,Carlos Albizu University-San Juan,"Prealgebra and Introductory Algebra, 4e",547,12/7/2015
132,Carlos Albizu University-San Juan,Elementary Statistics Using Excel,444,1/22/2016
132,Carlos Albizu University-San Juan,Introduction to Financial Accounting,472,8/3/2015
132,Carlos Albizu University-San Juan,Fundamentals of Statistics,110,10/3/2015
132,Carlos Albizu University-San Juan,Economics for Managers,513,9/10/2015
132,Carlos Albizu University-San Juan,Elementary Statistics Using Excel,507,10/10/2015
132,Carlos Albizu University-San Juan,Style: Lessons in Clarity and Grace 11E,529,3/16/2015
132,Carlos Albizu University-San Juan,Mathematics All Around,322,7/8/2015
